[data] kept 107171 rows, dropped 2 over max_seq_len=3072 (0.00%); len p50=325 p99=2494 max=3032; 6816 micro-batches, size p50=4 min=3 max=56; 61.5M tokens
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 27.81it/s]
[model] trainable 3.88B
`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
{'loss': 0.5867, 'grad_norm': 4.28125, 'learning_rate': 5.115384615384615e-06, 'epoch': 0.011737089201877934}
{'loss': 0.3306, 'grad_norm': 2.46875, 'learning_rate': 1.0769202159741004e-05, 'epoch': 0.3403755868544601}
{'loss': 0.3067, 'grad_norm': 1.3046875, 'learning_rate': 1.0542185319218674e-05, 'epoch': 0.352112676056338}
{'loss': 0.2959, 'grad_norm': 3.078125, 'learning_rate': 1.0310045075017979e-05, 'epoch': 0.36384976525821594}
{'loss': 0.3119, 'grad_norm': 1.7734375, 'learning_rate': 1.0073117193925191e-05, 'epoch': 0.3755868544600939}
{'loss': 0.3379, 'grad_norm': 2.453125, 'learning_rate': 9.831744367546798e-06, 'epoch': 0.3873239436619718}
{'loss': 0.3093, 'grad_norm': 2.734375, 'learning_rate': 9.586275716641617e-06, 'epoch': 0.39906103286384975}
{'loss': 0.3111, 'grad_norm': 2.640625, 'learning_rate': 9.337066286153838e-06, 'epoch': 0.4107981220657277}
{'loss': 0.2936, 'grad_norm': 1.9140625, 'learning_rate': 9.084476531677335e-06, 'epoch': 0.4225352112676056}
{'loss': 0.2964, 'grad_norm': 3.328125, 'learning_rate': 8.828871798094026e-06, 'epoch': 0.43427230046948356}
{'loss': 0.2968, 'grad_norm': 2.953125, 'learning_rate': 8.570621791140417e-06, 'epoch': 0.4460093896713615}
{'loss': 0.2869, 'grad_norm': 4.40625, 'learning_rate': 8.310100042666564e-06, 'epoch': 0.45774647887323944}
{'loss': 0.3005, 'grad_norm': 2.78125, 'learning_rate': 8.047683370361032e-06, 'epoch': 0.4694835680751174}
{'loss': 0.3093, 'grad_norm': 2.5, 'learning_rate': 7.783751332723155e-06, 'epoch': 0.4812206572769953}
{'loss': 0.3366, 'grad_norm': 3.21875, 'learning_rate': 7.518685680071066e-06, 'epoch': 0.49295774647887325}
{'loss': 0.308, 'grad_norm': 1.78125, 'learning_rate': 7.2528698023794275e-06, 'epoch': 0.5046948356807511}
{'loss': 0.2962, 'grad_norm': 1.2265625, 'learning_rate': 6.986688174745623e-06, 'epoch': 0.5164319248826291}
{'loss': 0.3006, 'grad_norm': 3.484375, 'learning_rate': 6.720525801286379e-06, 'epoch': 0.528169014084507}
{'loss': 0.3101, 'grad_norm': 2.859375, 'learning_rate': 6.4547676582692665e-06, 'epoch': 0.539906103286385}
{'loss': 0.3122, 'grad_norm': 2.46875, 'learning_rate': 6.189798137284443e-06, 'epoch': 0.5516431924882629}
{'loss': 0.3022, 'grad_norm': 2.265625, 'learning_rate': 5.9260004892620915e-06, 'epoch': 0.5633802816901409}
{'loss': 0.2935, 'grad_norm': 2.046875, 'learning_rate': 5.663756270139698e-06, 'epoch': 0.5751173708920188}
{'loss': 0.2869, 'grad_norm': 2.5, 'learning_rate': 5.403444788980962e-06, 'epoch': 0.5868544600938967}
{'loss': 0.2823, 'grad_norm': 1.8359375, 'learning_rate': 5.145442559344575e-06, 'epoch': 0.5985915492957746}
{'loss': 0.2944, 'grad_norm': 5.625, 'learning_rate': 4.890122754696413e-06, 'epoch': 0.6103286384976526}
{'loss': 0.315, 'grad_norm': 4.25, 'learning_rate': 4.63785466865282e-06, 'epoch': 0.6220657276995305}
{'loss': 0.2985, 'grad_norm': 2.40625, 'learning_rate': 4.389003180835693e-06, 'epoch': 0.6338028169014085}
{'loss': 0.2952, 'grad_norm': 1.2578125, 'learning_rate': 4.1439282291119575e-06, 'epoch': 0.6455399061032864}
{'loss': 0.295, 'grad_norm': 2.546875, 'learning_rate': 3.9029842889807705e-06, 'epoch': 0.6572769953051644}
{'loss': 0.2867, 'grad_norm': 2.296875, 'learning_rate': 3.6665198608614787e-06, 'epoch': 0.6690140845070423}
{'loss': 0.2932, 'grad_norm': 2.015625, 'learning_rate': 3.4348769660239016e-06, 'epoch': 0.6807511737089202}
{'loss': 0.2937, 'grad_norm': 3.90625, 'learning_rate': 3.208390651890053e-06, 'epoch': 0.6924882629107981}
{'loss': 0.2977, 'grad_norm': 3.125, 'learning_rate': 2.9873885074227765e-06, 'epoch': 0.704225352112676}
{'loss': 0.2689, 'grad_norm': 2.96875, 'learning_rate': 2.7721901893022995e-06, 'epoch': 0.715962441314554}
{'loss': 0.2868, 'grad_norm': 2.890625, 'learning_rate': 2.563106959575992e-06, 'epoch': 0.7276995305164319}
{'loss': 0.2934, 'grad_norm': 2.953125, 'learning_rate': 2.360441235450112e-06, 'epoch': 0.7394366197183099}
{'loss': 0.2936, 'grad_norm': 2.1875, 'learning_rate': 2.164486151874661e-06, 'epoch': 0.7511737089201878}
{'loss': 0.2791, 'grad_norm': 2.765625, 'learning_rate': 1.975525137554105e-06, 'epoch': 0.7629107981220657}
{'loss': 0.2753, 'grad_norm': 2.84375, 'learning_rate': 1.7938315049971297e-06, 'epoch': 0.7746478873239436}
{'loss': 0.29, 'grad_norm': 2.53125, 'learning_rate': 1.6196680551984581e-06, 'epoch': 0.7863849765258216}
{'loss': 0.2963, 'grad_norm': 1.265625, 'learning_rate': 1.4532866975244587e-06, 'epoch': 0.7981220657276995}
{'loss': 0.3084, 'grad_norm': 1.203125, 'learning_rate': 1.294928085352387e-06, 'epoch': 0.8098591549295775}
{'loss': 0.2878, 'grad_norm': 1.859375, 'learning_rate': 1.1448212679902211e-06, 'epoch': 0.8215962441314554}
{'loss': 0.2946, 'grad_norm': 2.625, 'learning_rate': 1.003183359380599e-06, 'epoch': 0.8333333333333334}
{'loss': 0.2911, 'grad_norm': 2.5, 'learning_rate': 8.70219224068029e-07, 'epoch': 0.8450704225352113}
{'loss': 0.3073, 'grad_norm': 2.296875, 'learning_rate': 7.46121180883557e-07, 'epoch': 0.8568075117370892}
{'loss': 0.2928, 'grad_norm': 3.1875, 'learning_rate': 6.310687247755364e-07, 'epoch': 0.8685446009389671}
{'loss': 0.31, 'grad_norm': 2.296875, 'learning_rate': 5.252282671887967e-07, 'epoch': 0.8802816901408451}
{'loss': 0.3062, 'grad_norm': 3.25, 'learning_rate': 4.287528953677534e-07, 'epoch': 0.892018779342723}
{'loss': 0.2929, 'grad_norm': 2.609375, 'learning_rate': 3.417821509315784e-07, 'epoch': 0.903755868544601}
{'loss': 0.3044, 'grad_norm': 3.546875, 'learning_rate': 2.644418280417307e-07, 'epoch': 0.9154929577464789}
{'loss': 0.2853, 'grad_norm': 1.7890625, 'learning_rate': 1.9684379145373908e-07, 'epoch': 0.9272300469483568}
{'loss': 0.2991, 'grad_norm': 3.328125, 'learning_rate': 1.3908581471644455e-07, 'epoch': 0.9389671361502347}
{'loss': 0.2721, 'grad_norm': 1.8984375, 'learning_rate': 9.125143875269459e-08, 'epoch': 0.9507042253521126}
{'loss': 0.2887, 'grad_norm': 2.875, 'learning_rate': 5.3409851026069764e-08, 'epoch': 0.9624413145539906}
{'loss': 0.2956, 'grad_norm': 2.609375, 'learning_rate': 2.561578546838972e-08, 'epoch': 0.9741784037558685}
{'loss': 0.2946, 'grad_norm': 1.515625, 'learning_rate': 7.909443312757003e-09, 'epoch': 0.9859154929577465}
{'loss': 0.2824, 'grad_norm': 2.703125, 'learning_rate': 3.164349466470151e-10, 'epoch': 0.9976525821596244}
{'train_runtime': 7950.4217, 'train_samples_per_second': 0.857, 'train_steps_per_second': 0.214, 'train_loss': 0.31305679525008223, 'epoch': 1.0}
[train] 132.5 min, {'train_runtime': 7950.4217, 'train_samples_per_second': 0.857, 'train_steps_per_second': 0.214, 'train_loss': 0.31305679525008223, 'epoch': 1.0}
Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
[save] wrote /home/ben/task/ckpts/exp-03/final
