=== [exp-06] training start Sat Sep  5 03:17:00 UTC 2026 ===
dataset: 27741 rows, 0 truncated
loading model...
frozen params: 419.8M
save-contract precheck: {'input_hash': '0e9a34cbe094d08a82df63f7ee539a5dc1a0cd63364615a07c2162375929a340', 'migration': {}, 'normalization': {}, 'status': 'valid', 'effective_hash': '0e9a34cbe094d08a82df63f7ee539a5dc1a0cd63364615a07c2162375929a340', 'serializer_hash': '0e9a34cbe094d08a82df63f7ee539a5dc1a0cd63364615a07c2162375929a340', 'policy': 'inactive_sampling_v1', 'library': {'transformers': '4.57.3', 'source_sha256': {'generation/configuration_utils.py': 'd83f2281f939402be1633a29f3c760e29f5d2f284258d8ed99693b873744074b', 'configuration_utils.py': '08a3889c1b8a73d340a37c93f72346ee0e385e339b7a72a03b5c026d4943baf7', 'modeling_utils.py': 'bf1c6b2a43cf7c36fb79f37c981424dd6ae78eb863fcaa5d2a37e76c9828611d', 'trainer.py': 'c3eac8fa28bda6330fd4dee131e7fe7d9bdc0fa35d9de944fce52cb97b379bab'}}, 'coverage': 'configuration_only_at_check_time'}
{'loss': 0.9441, 'grad_norm': 17.0, 'learning_rate': 1.8095238095238097e-06, 'epoch': 0.01}
{'loss': 0.3865, 'grad_norm': 6.4375, 'learning_rate': 9.881016236005686e-06, 'epoch': 0.2}
{'loss': 0.3665, 'grad_norm': 5.5625, 'learning_rate': 9.859907492997415e-06, 'epoch': 0.21}
{'loss': 0.3858, 'grad_norm': 6.3125, 'learning_rate': 9.837102376910383e-06, 'epoch': 0.22}
{'loss': 0.3769, 'grad_norm': 5.15625, 'learning_rate': 9.812608847975327e-06, 'epoch': 0.23}
{'loss': 0.3877, 'grad_norm': 6.8125, 'learning_rate': 9.786435455771252e-06, 'epoch': 0.24}
{'loss': 0.376, 'grad_norm': 6.25, 'learning_rate': 9.758591336241176e-06, 'epoch': 0.25}
{'loss': 0.3594, 'grad_norm': 6.4375, 'learning_rate': 9.729086208503174e-06, 'epoch': 0.27}
{'loss': 0.3751, 'grad_norm': 5.9375, 'learning_rate': 9.697930371457886e-06, 'epoch': 0.28}
{'loss': 0.3462, 'grad_norm': 6.15625, 'learning_rate': 9.665134700193633e-06, 'epoch': 0.29}
{'loss': 0.3575, 'grad_norm': 6.53125, 'learning_rate': 9.630710642190412e-06, 'epoch': 0.3}
{'loss': 0.3613, 'grad_norm': 5.40625, 'learning_rate': 9.594670213324114e-06, 'epoch': 0.31}
{'loss': 0.3704, 'grad_norm': 5.6875, 'learning_rate': 9.557025993672313e-06, 'epoch': 0.32}
{'loss': 0.3561, 'grad_norm': 6.375, 'learning_rate': 9.517791123123141e-06, 'epoch': 0.33}
{'loss': 0.3698, 'grad_norm': 5.5, 'learning_rate': 9.476979296788746e-06, 'epoch': 0.35}
{'loss': 0.3459, 'grad_norm': 6.0, 'learning_rate': 9.434604760224952e-06, 'epoch': 0.36}
{'loss': 0.3612, 'grad_norm': 5.5625, 'learning_rate': 9.390682304458782e-06, 'epoch': 0.37}
{'loss': 0.349, 'grad_norm': 6.8125, 'learning_rate': 9.345227260825579e-06, 'epoch': 0.38}
{'loss': 0.3441, 'grad_norm': 6.4375, 'learning_rate': 9.298255495617535e-06, 'epoch': 0.39}
{'loss': 0.3574, 'grad_norm': 5.28125, 'learning_rate': 9.249783404545488e-06, 'epoch': 0.4}
{'loss': 0.3547, 'grad_norm': 5.34375, 'learning_rate': 9.199827907015928e-06, 'epoch': 0.42}
{'loss': 0.3534, 'grad_norm': 5.40625, 'learning_rate': 9.148406440225193e-06, 'epoch': 0.43}
{'loss': 0.361, 'grad_norm': 5.40625, 'learning_rate': 9.09553695307294e-06, 'epoch': 0.44}
{'loss': 0.3478, 'grad_norm': 5.09375, 'learning_rate': 9.041237899896999e-06, 'epoch': 0.45}
{'loss': 0.3775, 'grad_norm': 5.34375, 'learning_rate': 8.985528234031799e-06, 'epoch': 0.46}
{'loss': 0.3394, 'grad_norm': 5.84375, 'learning_rate': 8.928427401192618e-06, 'epoch': 0.47}
{'loss': 0.3531, 'grad_norm': 5.1875, 'learning_rate': 8.869955332687975e-06, 'epoch': 0.48}
{'loss': 0.3619, 'grad_norm': 6.25, 'learning_rate': 8.810132438462509e-06, 'epoch': 0.5}
{'loss': 0.346, 'grad_norm': 5.9375, 'learning_rate': 8.748979599972787e-06, 'epoch': 0.51}
{'loss': 0.3609, 'grad_norm': 7.0625, 'learning_rate': 8.686518162898547e-06, 'epoch': 0.52}
{'loss': 0.3574, 'grad_norm': 5.71875, 'learning_rate': 8.622769929691889e-06, 'epoch': 0.53}
{'loss': 0.3332, 'grad_norm': 8.5625, 'learning_rate': 8.557757151967025e-06, 'epoch': 0.54}
{'loss': 0.3429, 'grad_norm': 6.46875, 'learning_rate': 8.491502522733243e-06, 'epoch': 0.55}
{'loss': 0.3354, 'grad_norm': 5.4375, 'learning_rate': 8.424029168473829e-06, 'epoch': 0.57}
{'loss': 0.3543, 'grad_norm': 5.09375, 'learning_rate': 8.355360641073637e-06, 'epoch': 0.58}
{'loss': 0.3452, 'grad_norm': 5.25, 'learning_rate': 8.285520909598213e-06, 'epoch': 0.59}
{'loss': 0.3561, 'grad_norm': 4.25, 'learning_rate': 8.214534351927275e-06, 'epoch': 0.6}
{'loss': 0.3493, 'grad_norm': 5.46875, 'learning_rate': 8.142425746245503e-06, 'epoch': 0.61}
{'loss': 0.3286, 'grad_norm': 5.65625, 'learning_rate': 8.069220262393597e-06, 'epoch': 0.62}
{'loss': 0.3415, 'grad_norm': 5.5, 'learning_rate': 7.994943453082636e-06, 'epoch': 0.63}
{'loss': 0.356, 'grad_norm': 6.65625, 'learning_rate': 7.919621244974773e-06, 'epoch': 0.65}
{'loss': 0.3504, 'grad_norm': 5.75, 'learning_rate': 7.843279929633434e-06, 'epoch': 0.66}
{'loss': 0.3254, 'grad_norm': 4.90625, 'learning_rate': 7.765946154346105e-06, 'epoch': 0.67}
{'loss': 0.3564, 'grad_norm': 5.34375, 'learning_rate': 7.68764691282299e-06, 'epoch': 0.68}
{'loss': 0.3362, 'grad_norm': 4.71875, 'learning_rate': 7.608409535774725e-06, 'epoch': 0.69}
{'loss': 0.333, 'grad_norm': 5.0625, 'learning_rate': 7.528261681372468e-06, 'epoch': 0.7}
{'loss': 0.3485, 'grad_norm': 5.1875, 'learning_rate': 7.447231325593689e-06, 'epoch': 0.72}
{'loss': 0.3506, 'grad_norm': 5.375, 'learning_rate': 7.365346752457026e-06, 'epoch': 0.73}
{'loss': 0.3374, 'grad_norm': 7.5, 'learning_rate': 7.282636544149613e-06, 'epoch': 0.74}
{'loss': 0.3272, 'grad_norm': 4.9375, 'learning_rate': 7.199129571050345e-06, 'epoch': 0.75}
{'loss': 0.3312, 'grad_norm': 6.375, 'learning_rate': 7.114854981652537e-06, 'epoch': 0.76}
{'loss': 0.3426, 'grad_norm': 4.6875, 'learning_rate': 7.029842192389498e-06, 'epoch': 0.77}
{'loss': 0.3495, 'grad_norm': 4.65625, 'learning_rate': 6.944120877366605e-06, 'epoch': 0.78}
{'loss': 0.3366, 'grad_norm': 5.3125, 'learning_rate': 6.857720958003406e-06, 'epoch': 0.8}
{'loss': 0.36, 'grad_norm': 4.34375, 'learning_rate': 6.7706725925894264e-06, 'epoch': 0.81}
{'loss': 0.3473, 'grad_norm': 6.03125, 'learning_rate': 6.683006165757262e-06, 'epoch': 0.82}
{'loss': 0.3422, 'grad_norm': 4.625, 'learning_rate': 6.594752277876695e-06, 'epoch': 0.83}
{'loss': 0.3385, 'grad_norm': 4.65625, 'learning_rate': 6.505941734373489e-06, 'epoch': 0.84}
{'loss': 0.3404, 'grad_norm': 5.1875, 'learning_rate': 6.416605534976614e-06, 'epoch': 0.85}
{'loss': 0.3467, 'grad_norm': 4.46875, 'learning_rate': 6.326774862897653e-06, 'epoch': 0.87}
{'loss': 0.3232, 'grad_norm': 5.5, 'learning_rate': 6.2364810739461525e-06, 'epoch': 0.88}
{'loss': 0.356, 'grad_norm': 5.5625, 'learning_rate': 6.145755685584731e-06, 'epoch': 0.89}
{'loss': 0.3342, 'grad_norm': 5.28125, 'learning_rate': 6.054630365927775e-06, 'epoch': 0.9}
{'loss': 0.3177, 'grad_norm': 5.03125, 'learning_rate': 5.963136922687523e-06, 'epoch': 0.91}
{'loss': 0.3561, 'grad_norm': 5.09375, 'learning_rate': 5.871307292071449e-06, 'epoch': 0.92}
{'loss': 0.3359, 'grad_norm': 4.25, 'learning_rate': 5.779173527634778e-06, 'epoch': 0.93}
{'loss': 0.3252, 'grad_norm': 5.84375, 'learning_rate': 5.686767789092041e-06, 'epoch': 0.95}
{'loss': 0.3481, 'grad_norm': 5.75, 'learning_rate': 5.594122331091591e-06, 'epoch': 0.96}
{'loss': 0.3487, 'grad_norm': 5.1875, 'learning_rate': 5.501269491956946e-06, 'epoch': 0.97}
{'loss': 0.3325, 'grad_norm': 6.46875, 'learning_rate': 5.4082416823989825e-06, 'epoch': 0.98}
{'loss': 0.344, 'grad_norm': 5.53125, 'learning_rate': 5.315071374202792e-06, 'epoch': 0.99}
{'loss': 0.3157, 'grad_norm': 4.21875, 'learning_rate': 5.221791088893282e-06, 'epoch': 1.0}
{'loss': 0.2747, 'grad_norm': 5.53125, 'learning_rate': 5.1284333863833735e-06, 'epoch': 1.01}
{'loss': 0.2753, 'grad_norm': 5.625, 'learning_rate': 5.035030853608817e-06, 'epoch': 1.03}
{'loss': 0.288, 'grad_norm': 5.84375, 'learning_rate': 4.941616093153574e-06, 'epoch': 1.04}
{'loss': 0.2739, 'grad_norm': 6.25, 'learning_rate': 4.848221711869735e-06, 'epoch': 1.05}
{'loss': 0.2864, 'grad_norm': 6.3125, 'learning_rate': 4.754880309495946e-06, 'epoch': 1.06}
{'loss': 0.2664, 'grad_norm': 7.15625, 'learning_rate': 4.661624467278323e-06, 'epoch': 1.07}
{'loss': 0.2728, 'grad_norm': 5.5, 'learning_rate': 4.568486736597809e-06, 'epoch': 1.08}
{'loss': 0.2867, 'grad_norm': 5.5, 'learning_rate': 4.475499627607981e-06, 'epoch': 1.1}
{'loss': 0.3035, 'grad_norm': 6.09375, 'learning_rate': 4.382695597887212e-06, 'epoch': 1.11}
{'loss': 0.2728, 'grad_norm': 5.78125, 'learning_rate': 4.290107041109224e-06, 'epoch': 1.12}
{'loss': 0.2671, 'grad_norm': 5.75, 'learning_rate': 4.197766275735907e-06, 'epoch': 1.13}
{'loss': 0.2834, 'grad_norm': 6.3125, 'learning_rate': 4.105705533736424e-06, 'epoch': 1.14}
{'loss': 0.2973, 'grad_norm': 5.9375, 'learning_rate': 4.013956949336494e-06, 'epoch': 1.15}
{'loss': 0.2903, 'grad_norm': 5.875, 'learning_rate': 3.922552547801781e-06, 'epoch': 1.16}
{'loss': 0.2729, 'grad_norm': 5.34375, 'learning_rate': 3.831524234259347e-06, 'epoch': 1.18}
{'loss': 0.26, 'grad_norm': 6.03125, 'learning_rate': 3.7409037825609984e-06, 'epoch': 1.19}
{'loss': 0.2696, 'grad_norm': 5.25, 'learning_rate': 3.650722824192493e-06, 'epoch': 1.2}
{'loss': 0.2671, 'grad_norm': 5.65625, 'learning_rate': 3.5610128372324214e-06, 'epoch': 1.21}
{'loss': 0.2822, 'grad_norm': 6.15625, 'learning_rate': 3.4718051353646304e-06, 'epoch': 1.22}
{'loss': 0.2716, 'grad_norm': 10.0625, 'learning_rate': 3.383130856948048e-06, 'epoch': 1.23}
{'loss': 0.2646, 'grad_norm': 4.96875, 'learning_rate': 3.295020954147689e-06, 'epoch': 1.25}
{'loss': 0.2836, 'grad_norm': 5.84375, 'learning_rate': 3.207506182130663e-06, 'epoch': 1.26}
{'loss': 0.273, 'grad_norm': 5.71875, 'learning_rate': 3.1206170883309404e-06, 'epoch': 1.27}
{'loss': 0.2768, 'grad_norm': 5.96875, 'learning_rate': 3.0343840017866298e-06, 'epoch': 1.28}
{'loss': 0.2981, 'grad_norm': 5.8125, 'learning_rate': 2.948837022553489e-06, 'epoch': 1.29}
{'loss': 0.2635, 'grad_norm': 5.53125, 'learning_rate': 2.864006011198358e-06, 'epoch': 1.3}
{'loss': 0.2791, 'grad_norm': 5.9375, 'learning_rate': 2.779920578376195e-06, 'epoch': 1.31}
{'loss': 0.2591, 'grad_norm': 4.4375, 'learning_rate': 2.6966100744943446e-06, 'epoch': 1.33}
{'loss': 0.277, 'grad_norm': 5.0625, 'learning_rate': 2.6141035794676296e-06, 'epoch': 1.34}
{'loss': 0.2757, 'grad_norm': 5.75, 'learning_rate': 2.5324298925678857e-06, 'epoch': 1.35}
{'loss': 0.2771, 'grad_norm': 4.9375, 'learning_rate': 2.451617522371441e-06, 'epoch': 1.36}
{'loss': 0.2769, 'grad_norm': 5.28125, 'learning_rate': 2.371694676808061e-06, 'epoch': 1.37}
{'loss': 0.2772, 'grad_norm': 5.15625, 'learning_rate': 2.292689253314841e-06, 'epoch': 1.38}
{'loss': 0.2856, 'grad_norm': 6.21875, 'learning_rate': 2.214628829098488e-06, 'epoch': 1.4}
{'loss': 0.2889, 'grad_norm': 5.9375, 'learning_rate': 2.137540651509356e-06, 'epoch': 1.41}
{'loss': 0.2815, 'grad_norm': 5.6875, 'learning_rate': 2.0614516285306407e-06, 'epoch': 1.42}
{'loss': 0.2786, 'grad_norm': 5.78125, 'learning_rate': 1.9863883193860194e-06, 'epoch': 1.43}
{'loss': 0.2821, 'grad_norm': 6.59375, 'learning_rate': 1.912376925269041e-06, 'epoch': 1.44}
{'loss': 0.2858, 'grad_norm': 6.4375, 'learning_rate': 1.8394432801974677e-06, 'epoch': 1.45}
{'loss': 0.2892, 'grad_norm': 5.0, 'learning_rate': 1.767612841995795e-06, 'epoch': 1.46}
{'loss': 0.2762, 'grad_norm': 5.9375, 'learning_rate': 1.69691068340909e-06, 'epoch': 1.48}
{'loss': 0.2775, 'grad_norm': 6.0625, 'learning_rate': 1.6273614833512207e-06, 'epoch': 1.49}
{'loss': 0.274, 'grad_norm': 5.5625, 'learning_rate': 1.5589895182905752e-06, 'epoch': 1.5}
{'loss': 0.2763, 'grad_norm': 5.40625, 'learning_rate': 1.4918186537762507e-06, 'epoch': 1.51}
{'loss': 0.2828, 'grad_norm': 5.375, 'learning_rate': 1.4258723361076676e-06, 'epoch': 1.52}
{'loss': 0.2841, 'grad_norm': 5.34375, 'learning_rate': 1.361173584150533e-06, 'epoch': 1.53}
{'loss': 0.2769, 'grad_norm': 7.28125, 'learning_rate': 1.2977449813020016e-06, 'epoch': 1.55}
{'loss': 0.2795, 'grad_norm': 5.3125, 'learning_rate': 1.2356086676078377e-06, 'epoch': 1.56}
{'loss': 0.2747, 'grad_norm': 6.625, 'learning_rate': 1.174786332034325e-06, 'epoch': 1.57}
{'loss': 0.2753, 'grad_norm': 6.28125, 'learning_rate': 1.1152992048976364e-06, 'epoch': 1.58}
{'loss': 0.2695, 'grad_norm': 4.625, 'learning_rate': 1.057168050453299e-06, 'epoch': 1.59}
{'loss': 0.2708, 'grad_norm': 5.0625, 'learning_rate': 1.0004131596483258e-06, 'epoch': 1.6}
{'loss': 0.2725, 'grad_norm': 6.15625, 'learning_rate': 9.450543430385722e-07, 'epoch': 1.61}
{'loss': 0.2808, 'grad_norm': 5.53125, 'learning_rate': 8.911109238737748e-07, 'epoch': 1.63}
{'loss': 0.27, 'grad_norm': 5.15625, 'learning_rate': 8.386017313526729e-07, 'epoch': 1.64}
{'loss': 0.275, 'grad_norm': 5.28125, 'learning_rate': 7.875450940505958e-07, 'epoch': 1.65}
{'loss': 0.2694, 'grad_norm': 6.71875, 'learning_rate': 7.379588335217875e-07, 'epoch': 1.66}
{'loss': 0.273, 'grad_norm': 5.84375, 'learning_rate': 6.898602580787151e-07, 'epoch': 1.67}
{'loss': 0.2711, 'grad_norm': 5.5, 'learning_rate': 6.432661567505139e-07, 'epoch': 1.68}
{'loss': 0.2754, 'grad_norm': 5.75, 'learning_rate': 5.981927934227094e-07, 'epoch': 1.7}
{'loss': 0.2606, 'grad_norm': 5.15625, 'learning_rate': 5.546559011602259e-07, 'epoch': 1.71}
{'loss': 0.2616, 'grad_norm': 5.84375, 'learning_rate': 5.126706767156936e-07, 'epoch': 1.72}
{'loss': 0.2772, 'grad_norm': 6.1875, 'learning_rate': 4.7225177522494505e-07, 'epoch': 1.73}
{'loss': 0.2802, 'grad_norm': 6.0625, 'learning_rate': 4.3341330509157844e-07, 'epoch': 1.74}
{'loss': 0.277, 'grad_norm': 5.59375, 'learning_rate': 3.961688230623545e-07, 'epoch': 1.75}
{'loss': 0.2871, 'grad_norm': 5.5, 'learning_rate': 3.605313294951468e-07, 'epoch': 1.76}
{'loss': 0.2587, 'grad_norm': 6.1875, 'learning_rate': 3.2651326382111046e-07, 'epoch': 1.78}
{'loss': 0.265, 'grad_norm': 5.1875, 'learning_rate': 2.941265002026428e-07, 'epoch': 1.79}
{'loss': 0.2778, 'grad_norm': 5.96875, 'learning_rate': 2.633823433886479e-07, 'epoch': 1.8}
{'loss': 0.2665, 'grad_norm': 6.0, 'learning_rate': 2.3429152476856565e-07, 'epoch': 1.81}
{'loss': 0.2618, 'grad_norm': 5.96875, 'learning_rate': 2.0686419862652906e-07, 'epoch': 1.82}
{'loss': 0.2686, 'grad_norm': 5.9375, 'learning_rate': 1.811099385969667e-07, 'epoch': 1.83}
{'loss': 0.263, 'grad_norm': 6.28125, 'learning_rate': 1.570377343228785e-07, 'epoch': 1.85}
{'loss': 0.2491, 'grad_norm': 6.6875, 'learning_rate': 1.3465598831796155e-07, 'epoch': 1.86}
{'loss': 0.2789, 'grad_norm': 5.9375, 'learning_rate': 1.1397251303367441e-07, 'epoch': 1.87}
{'loss': 0.2717, 'grad_norm': 6.25, 'learning_rate': 9.499452813226284e-08, 'epoch': 1.88}
{'loss': 0.2733, 'grad_norm': 6.4375, 'learning_rate': 7.772865796670415e-08, 'epoch': 1.89}
{'loss': 0.2671, 'grad_norm': 6.3125, 'learning_rate': 6.218092926844998e-08, 'epoch': 1.9}
{'loss': 0.2767, 'grad_norm': 5.96875, 'learning_rate': 4.835676904376141e-08, 'epoch': 1.91}
{'loss': 0.2797, 'grad_norm': 6.09375, 'learning_rate': 3.626100267939248e-08, 'epoch': 1.93}
{'loss': 0.2687, 'grad_norm': 5.75, 'learning_rate': 2.58978522582648e-08, 'epoch': 1.94}
{'loss': 0.284, 'grad_norm': 6.5, 'learning_rate': 1.727093508573141e-08, 'epoch': 1.95}
{'loss': 0.2761, 'grad_norm': 6.125, 'learning_rate': 1.0383262426937324e-08, 'epoch': 1.96}
{'loss': 0.2739, 'grad_norm': 6.53125, 'learning_rate': 5.237238455725324e-09, 'epoch': 1.97}
{'loss': 0.2772, 'grad_norm': 6.03125, 'learning_rate': 1.8346594154478037e-09, 'epoch': 1.98}
{'loss': 0.3038, 'grad_norm': 5.875, 'learning_rate': 1.7671299197996594e-10, 'epoch': 2.0}
{'train_runtime': 3894.8285, 'train_samples_per_second': 14.245, 'train_steps_per_second': 0.89, 'train_loss': 0.3224696013754214, 'epoch': 2.0}
saving final model...
final dir: ['added_tokens.json', 'config.json', 'generation_config.json', 'model-00001-of-00002.safetensors', 'model-00002-of-00002.safetensors', 'model.safetensors.index.json', 'preprocessor_config.json', 'processor_config.json', 'special_tokens_map.json', 'tokenizer.json', 'tokenizer.model', 'tokenizer_config.json', 'training_args.bin']
missing: [] weight shards: 2
DONE
=== [exp-06] training done Sat Sep  5 04:22:24 UTC 2026 ===
total 8437164
drwx------ 2 robtang_google_com robtang_google_com       4096 Sep  5 04:22 .
drwx------ 4 robtang_google_com robtang_google_com       4096 Sep  5 04:22 ..
-rw------- 1 robtang_google_com robtang_google_com         35 Sep  5 04:22 added_tokens.json
-rw------- 1 robtang_google_com robtang_google_com       2508 Sep  5 04:22 config.json
-rw------- 1 robtang_google_com robtang_google_com        142 Sep  5 04:22 generation_config.json
-rw------- 1 robtang_google_com robtang_google_com 4961251752 Sep  5 04:22 model-00001-of-00002.safetensors
-rw------- 1 robtang_google_com robtang_google_com 3639026128 Sep  5 04:22 model-00002-of-00002.safetensors
-rw------- 1 robtang_google_com robtang_google_com      90594 Sep  5 04:22 model.safetensors.index.json
-rw------- 1 robtang_google_com robtang_google_com        570 Sep  5 04:22 preprocessor_config.json
-rw------- 1 robtang_google_com robtang_google_com         70 Sep  5 04:22 processor_config.json
-rw------- 1 robtang_google_com robtang_google_com        662 Sep  5 04:22 special_tokens_map.json
-rw------- 1 robtang_google_com robtang_google_com   33384568 Sep  5 04:22 tokenizer.json
-rw------- 1 robtang_google_com robtang_google_com    4689074 Sep  5 04:22 tokenizer.model
-rw------- 1 robtang_google_com robtang_google_com    1155387 Sep  5 04:22 tokenizer_config.json
-rw------- 1 robtang_google_com robtang_google_com       5841 Sep  5 04:22 training_args.bin
=== [exp-06] eval start Sat Sep  5 04:22:25 UTC 2026 ===
[09/05/26 04:22:29] WARNING  Starting new server for                 vllm.py:119
                             /home/ben/task/ckpts/exp-06/final.                 
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59414 - "GET /v1/models HTTP/1.1" 200 OK
[09/05/26 04:24:03] WARNING  vLLM server started at                  vllm.py:135
                             http://localhost:34288/v1                          
---------------------------------------------------------                       
gsm8k (150 samples): vllm//home/ben/task/ckpts/exp-06/final                     
timeout: 18000000, attempt_timeout: 18000000, max_connections: 2, max_tokens:   
4000, log_realtime: False, score_display: False, dataset: openai/gsm8k          
---------------------------------------------------------                       
                                                                                
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[1;36m(APIServer pid=9514)[0;0m INFO:     127.0.0.1:59416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
