trainable params: 3.880B | frozen: 0.420B
{'loss': 0.5687, 'grad_norm': 7.5, 'learning_rate': 2.5e-06, 'epoch': 0.02}
{'loss': 0.173, 'grad_norm': 2.359375, 'learning_rate': 7.348490850025808e-06, 'epoch': 0.73}
{'loss': 0.1794, 'grad_norm': 2.28125, 'learning_rate': 7.234433893070108e-06, 'epoch': 0.75}
{'loss': 0.1754, 'grad_norm': 2.4375, 'learning_rate': 7.118905028411336e-06, 'epoch': 0.76}
{'loss': 0.1686, 'grad_norm': 2.375, 'learning_rate': 7.00198035936423e-06, 'epoch': 0.78}
{'loss': 0.1722, 'grad_norm': 2.78125, 'learning_rate': 6.883736908713658e-06, 'epoch': 0.79}
{'loss': 0.1799, 'grad_norm': 2.125, 'learning_rate': 6.7642525679767435e-06, 'epoch': 0.81}
{'loss': 0.1817, 'grad_norm': 2.28125, 'learning_rate': 6.643606046092732e-06, 'epoch': 0.82}
{'loss': 0.1865, 'grad_norm': 1.9609375, 'learning_rate': 6.521876817574363e-06, 'epoch': 0.84}
{'loss': 0.1708, 'grad_norm': 2.1875, 'learning_rate': 6.399145070154962e-06, 'epoch': 0.86}
{'loss': 0.1682, 'grad_norm': 2.0625, 'learning_rate': 6.275491651965678e-06, 'epoch': 0.87}
{'loss': 0.1785, 'grad_norm': 1.984375, 'learning_rate': 6.150998018277717e-06, 'epoch': 0.89}
{'loss': 0.166, 'grad_norm': 2.25, 'learning_rate': 6.0257461778446035e-06, 'epoch': 0.9}
{'loss': 0.1708, 'grad_norm': 2.0, 'learning_rate': 5.899818638879865e-06, 'epoch': 0.92}
{'loss': 0.1737, 'grad_norm': 2.125, 'learning_rate': 5.7732983547056835e-06, 'epoch': 0.94}
{'loss': 0.1677, 'grad_norm': 2.109375, 'learning_rate': 5.646268669108353e-06, 'epoch': 0.95}
{'loss': 0.1802, 'grad_norm': 2.421875, 'learning_rate': 5.51881326143651e-06, 'epoch': 0.97}
{'loss': 0.1622, 'grad_norm': 2.3125, 'learning_rate': 5.391016091478332e-06, 'epoch': 0.98}
{'loss': 0.1771, 'grad_norm': 2.34375, 'learning_rate': 5.262961344153978e-06, 'epoch': 1.0}
{'loss': 0.147, 'grad_norm': 2.15625, 'learning_rate': 5.134733374059745e-06, 'epoch': 1.01}
{'loss': 0.1342, 'grad_norm': 2.296875, 'learning_rate': 5.006416649900441e-06, 'epoch': 1.03}
{'loss': 0.1493, 'grad_norm': 2.28125, 'learning_rate': 4.878095698846602e-06, 'epoch': 1.05}
{'loss': 0.141, 'grad_norm': 2.234375, 'learning_rate': 4.749855050853174e-06, 'epoch': 1.06}
{'loss': 0.1423, 'grad_norm': 2.265625, 'learning_rate': 4.621779182976392e-06, 'epoch': 1.08}
{'loss': 0.1375, 'grad_norm': 2.375, 'learning_rate': 4.493952463725472e-06, 'epoch': 1.09}
{'loss': 0.1462, 'grad_norm': 1.9609375, 'learning_rate': 4.366459097485832e-06, 'epoch': 1.11}
{'loss': 0.1368, 'grad_norm': 1.9921875, 'learning_rate': 4.239383069050417e-06, 'epoch': 1.13}
{'loss': 0.1421, 'grad_norm': 2.078125, 'learning_rate': 4.11280808829568e-06, 'epoch': 1.14}
{'loss': 0.1286, 'grad_norm': 1.9609375, 'learning_rate': 3.98681753503866e-06, 'epoch': 1.16}
{'loss': 0.1426, 'grad_norm': 2.296875, 'learning_rate': 3.861494404111483e-06, 'epoch': 1.17}
{'loss': 0.1419, 'grad_norm': 3.453125, 'learning_rate': 3.7369212506894666e-06, 'epoch': 1.19}
{'loss': 0.1419, 'grad_norm': 2.171875, 'learning_rate': 3.613180135908855e-06, 'epoch': 1.2}
{'loss': 0.1497, 'grad_norm': 2.21875, 'learning_rate': 3.490352572809972e-06, 'epoch': 1.22}
{'loss': 0.1505, 'grad_norm': 2.46875, 'learning_rate': 3.368519472641451e-06, 'epoch': 1.24}
{'loss': 0.1406, 'grad_norm': 1.9453125, 'learning_rate': 3.2477610915608705e-06, 'epoch': 1.25}
{'loss': 0.1443, 'grad_norm': 2.015625, 'learning_rate': 3.1281569777669414e-06, 'epoch': 1.27}
{'loss': 0.1433, 'grad_norm': 2.1875, 'learning_rate': 3.0097859190980295e-06, 'epoch': 1.28}
{'loss': 0.1394, 'grad_norm': 2.359375, 'learning_rate': 2.892725891131581e-06, 'epoch': 1.3}
{'loss': 0.133, 'grad_norm': 2.1875, 'learning_rate': 2.7770540058185963e-06, 'epoch': 1.32}
{'loss': 0.1438, 'grad_norm': 2.296875, 'learning_rate': 2.662846460687034e-06, 'epoch': 1.33}
{'loss': 0.1329, 'grad_norm': 2.46875, 'learning_rate': 2.550178488647536e-06, 'epoch': 1.35}
{'loss': 0.1382, 'grad_norm': 2.046875, 'learning_rate': 2.4391243084346365e-06, 'epoch': 1.36}
{'loss': 0.1444, 'grad_norm': 2.171875, 'learning_rate': 2.329757075716001e-06, 'epoch': 1.38}
{'loss': 0.1451, 'grad_norm': 1.984375, 'learning_rate': 2.2221488349019903e-06, 'epoch': 1.39}
{'loss': 0.1336, 'grad_norm': 2.5, 'learning_rate': 2.1163704716872087e-06, 'epoch': 1.41}
{'loss': 0.1516, 'grad_norm': 2.1875, 'learning_rate': 2.01249166635538e-06, 'epoch': 1.43}
{'loss': 0.1464, 'grad_norm': 2.53125, 'learning_rate': 1.9105808478782644e-06, 'epoch': 1.44}
{'loss': 0.1434, 'grad_norm': 2.0625, 'learning_rate': 1.8107051488388372e-06, 'epoch': 1.46}
{'loss': 0.1476, 'grad_norm': 2.234375, 'learning_rate': 1.712930361208492e-06, 'epoch': 1.47}
{'loss': 0.1467, 'grad_norm': 2.296875, 'learning_rate': 1.6173208930073152e-06, 'epoch': 1.49}
{'loss': 0.1386, 'grad_norm': 2.515625, 'learning_rate': 1.5239397258760634e-06, 'epoch': 1.51}
{'loss': 0.1416, 'grad_norm': 2.265625, 'learning_rate': 1.4328483735877052e-06, 'epoch': 1.52}
{'loss': 0.1394, 'grad_norm': 2.125, 'learning_rate': 1.3441068415259462e-06, 'epoch': 1.54}
{'loss': 0.1426, 'grad_norm': 2.515625, 'learning_rate': 1.2577735871573644e-06, 'epoch': 1.55}
{'loss': 0.1447, 'grad_norm': 1.953125, 'learning_rate': 1.1739054815232247e-06, 'epoch': 1.57}
{'loss': 0.1365, 'grad_norm': 2.09375, 'learning_rate': 1.0925577717763342e-06, 'epoch': 1.59}
{'loss': 0.1481, 'grad_norm': 2.125, 'learning_rate': 1.013784044787608e-06, 'epoch': 1.6}
{'loss': 0.142, 'grad_norm': 2.3125, 'learning_rate': 9.376361918463422e-07, 'epoch': 1.62}
{'loss': 0.1368, 'grad_norm': 2.171875, 'learning_rate': 8.641643744774159e-07, 'epoch': 1.63}
{'loss': 0.1457, 'grad_norm': 2.1875, 'learning_rate': 7.934169913979612e-07, 'epoch': 1.65}
{'loss': 0.1463, 'grad_norm': 2.21875, 'learning_rate': 7.254406466352682e-07, 'epoch': 1.66}
{'loss': 0.1334, 'grad_norm': 2.234375, 'learning_rate': 6.602801188269081e-07, 'epoch': 1.68}
{'loss': 0.139, 'grad_norm': 1.8203125, 'learning_rate': 5.979783317233334e-07, 'epoch': 1.7}
{'loss': 0.1388, 'grad_norm': 3.171875, 'learning_rate': 5.385763259123317e-07, 'epoch': 1.71}
{'loss': 0.1465, 'grad_norm': 2.234375, 'learning_rate': 4.821132317840233e-07, 'epoch': 1.73}
{'loss': 0.1359, 'grad_norm': 1.8125, 'learning_rate': 4.286262437541588e-07, 'epoch': 1.74}
{'loss': 0.1323, 'grad_norm': 2.015625, 'learning_rate': 3.781505957627263e-07, 'epoch': 1.76}
{'loss': 0.1406, 'grad_norm': 2.078125, 'learning_rate': 3.307195380639977e-07, 'epoch': 1.78}
{'loss': 0.1434, 'grad_norm': 2.125, 'learning_rate': 2.863643153233003e-07, 'epoch': 1.79}
{'loss': 0.1509, 'grad_norm': 2.265625, 'learning_rate': 2.451141460349621e-07, 'epoch': 1.81}
{'loss': 0.145, 'grad_norm': 2.78125, 'learning_rate': 2.0699620327495174e-07, 'epoch': 1.82}
{'loss': 0.1383, 'grad_norm': 2.015625, 'learning_rate': 1.7203559680093573e-07, 'epoch': 1.84}
{'loss': 0.1448, 'grad_norm': 2.1875, 'learning_rate': 1.4025535651150668e-07, 'epoch': 1.85}
{'loss': 0.136, 'grad_norm': 2.203125, 'learning_rate': 1.1167641727550804e-07, 'epoch': 1.87}
{'loss': 0.1431, 'grad_norm': 2.28125, 'learning_rate': 8.631760514142495e-08, 'epoch': 1.89}
{'loss': 0.1424, 'grad_norm': 2.34375, 'learning_rate': 6.419562493594045e-08, 'epoch': 1.9}
{'loss': 0.1484, 'grad_norm': 2.578125, 'learning_rate': 4.532504925982506e-08, 'epoch': 1.92}
{'loss': 0.1436, 'grad_norm': 2.109375, 'learning_rate': 2.971830888840177e-08, 'epoch': 1.93}
{'loss': 0.1369, 'grad_norm': 2.21875, 'learning_rate': 1.7385684582916784e-08, 'epoch': 1.95}
{'loss': 0.1351, 'grad_norm': 1.9765625, 'learning_rate': 8.335300318201844e-09, 'epoch': 1.97}
{'loss': 0.141, 'grad_norm': 2.640625, 'learning_rate': 2.57311793110504e-09, 'epoch': 1.98}
{'loss': 0.143, 'grad_norm': 2.71875, 'learning_rate': 1.0293319319398809e-10, 'epoch': 2.0}
{'train_runtime': 6083.1336, 'train_samples_per_second': 13.267, 'train_steps_per_second': 0.415, 'train_loss': 0.16805769274049628, 'epoch': 2.0}
rows truncated at max_seq_len=1024: 0
SAVED_OK /home/ben/task/ckpts/exp-04
