The tokenizer you are loading from 'ckpts/exp-04/final' with an incorrect regex pattern: https://huggingface.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503/discussions/84#69121093e8b480e709447d5e. This will lead to incorrect tokenization. You should set the `fix_mistral_regex=True` flag when loading this tokenizer to fix this issue.
[data] kept 113438, dropped 225 over 1536 (0.198%); len p50=379 p99=1213 max=1536; tokens=52.8M
[data] 9046 micro-batches, mean size 12.5, optim steps ~1130
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:00<00:00,  1.02it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.41it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.33it/s]
The following generation flags are not valid and may be ignored: ['temperature']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
[model] trainable 3.88B frozen 0.42B
`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
{'loss': 0.2716, 'grad_norm': 1.132065773010254, 'learning_rate': 1.8529411764705882e-06, 'epoch': 0.008843687817820032}
{'loss': 0.2915, 'grad_norm': 1.0250500440597534, 'learning_rate': 5.9695523652012545e-06, 'epoch': 0.274154322352421}
{'loss': 0.2776, 'grad_norm': 1.0437380075454712, 'learning_rate': 5.897521864866832e-06, 'epoch': 0.282998010170241}
{'loss': 0.3055, 'grad_norm': 1.193014144897461, 'learning_rate': 5.8235252021404744e-06, 'epoch': 0.29184169798806103}
{'loss': 0.2984, 'grad_norm': 0.9679543375968933, 'learning_rate': 5.747623060287484e-06, 'epoch': 0.30068538580588106}
{'loss': 0.2852, 'grad_norm': 0.9906087517738342, 'learning_rate': 5.669877685220589e-06, 'epoch': 0.3095290736237011}
{'loss': 0.2823, 'grad_norm': 1.1654397249221802, 'learning_rate': 5.590352834453268e-06, 'epoch': 0.3183727614415211}
{'loss': 0.2917, 'grad_norm': 1.146966576576233, 'learning_rate': 5.5091137248134e-06, 'epoch': 0.3272164492593411}
{'loss': 0.2727, 'grad_norm': 1.131253957748413, 'learning_rate': 5.4262269789601864e-06, 'epoch': 0.3360601370771612}
{'loss': 0.2878, 'grad_norm': 1.22427237033844, 'learning_rate': 5.341760570748161e-06, 'epoch': 0.3449038248949812}
{'loss': 0.2888, 'grad_norm': 0.9814234375953674, 'learning_rate': 5.25578376948312e-06, 'epoch': 0.35374751271280125}
{'loss': 0.282, 'grad_norm': 1.1758731603622437, 'learning_rate': 5.168367083115669e-06, 'epoch': 0.36259120053062127}
{'loss': 0.2964, 'grad_norm': 1.1435949802398682, 'learning_rate': 5.079582200418986e-06, 'epoch': 0.3714348883484413}
{'loss': 0.2842, 'grad_norm': 1.0069246292114258, 'learning_rate': 4.989501932198218e-06, 'epoch': 0.3802785761662613}
{'loss': 0.2813, 'grad_norm': 1.0533145666122437, 'learning_rate': 4.898200151579704e-06, 'epoch': 0.38912226398408134}
{'loss': 0.2998, 'grad_norm': 1.0591304302215576, 'learning_rate': 4.8057517334290314e-06, 'epoch': 0.3979659518019014}
{'loss': 0.2794, 'grad_norm': 1.0233964920043945, 'learning_rate': 4.7122324929475614e-06, 'epoch': 0.40680963961972144}
{'loss': 0.2833, 'grad_norm': 1.0927921533584595, 'learning_rate': 4.617719123497828e-06, 'epoch': 0.41565332743754146}
{'loss': 0.2843, 'grad_norm': 1.063012719154358, 'learning_rate': 4.522289133708748e-06, 'epoch': 0.4244970152553615}
{'loss': 0.2932, 'grad_norm': 0.9927505850791931, 'learning_rate': 4.426020783912264e-06, 'epoch': 0.4333407030731815}
{'loss': 0.273, 'grad_norm': 1.0030388832092285, 'learning_rate': 4.328993021963525e-06, 'epoch': 0.44218439089100153}
{'loss': 0.2994, 'grad_norm': 1.0259075164794922, 'learning_rate': 4.231285418497241e-06, 'epoch': 0.45102807870882156}
{'loss': 0.2873, 'grad_norm': 1.0102521181106567, 'learning_rate': 4.132978101673308e-06, 'epoch': 0.45987176652664163}
{'loss': 0.273, 'grad_norm': 0.977767825126648, 'learning_rate': 4.034151691465216e-06, 'epoch': 0.46871545434446166}
{'loss': 0.2723, 'grad_norm': 0.9334487318992615, 'learning_rate': 3.934887233545137e-06, 'epoch': 0.4775591421622817}
{'loss': 0.2661, 'grad_norm': 1.1782827377319336, 'learning_rate': 3.835266132819893e-06, 'epoch': 0.4864028299801017}
{'loss': 0.2826, 'grad_norm': 0.947076141834259, 'learning_rate': 3.735370086672336e-06, 'epoch': 0.4952465177979217}
{'loss': 0.2738, 'grad_norm': 0.8517175912857056, 'learning_rate': 3.6352810179628666e-06, 'epoch': 0.5040902056157418}
{'loss': 0.2713, 'grad_norm': 1.1917728185653687, 'learning_rate': 3.5350810078460378e-06, 'epoch': 0.5129338934335618}
{'loss': 0.2621, 'grad_norm': 1.0109113454818726, 'learning_rate': 3.4348522284573587e-06, 'epoch': 0.5217775812513819}
{'loss': 0.2856, 'grad_norm': 1.0068773031234741, 'learning_rate': 3.3346768755254727e-06, 'epoch': 0.5306212690692018}
{'loss': 0.2632, 'grad_norm': 0.8215533494949341, 'learning_rate': 3.234637100964998e-06, 'epoch': 0.5394649568870219}
{'loss': 0.2798, 'grad_norm': 0.9596680402755737, 'learning_rate': 3.1348149455052877e-06, 'epoch': 0.548308644704842}
{'loss': 0.2898, 'grad_norm': 1.109476923942566, 'learning_rate': 3.0352922714103836e-06, 'epoch': 0.5571523325226619}
{'loss': 0.2888, 'grad_norm': 1.2550956010818481, 'learning_rate': 2.9361506953453175e-06, 'epoch': 0.565996020340482}
{'loss': 0.2715, 'grad_norm': 0.9958335757255554, 'learning_rate': 2.837471521443824e-06, 'epoch': 0.574839708158302}
{'loss': 0.2811, 'grad_norm': 0.9398936033248901, 'learning_rate': 2.7393356746323624e-06, 'epoch': 0.5836833959761221}
{'loss': 0.2773, 'grad_norm': 0.9411566853523254, 'learning_rate': 2.641823634265103e-06, 'epoch': 0.592527083793942}
{'loss': 0.2808, 'grad_norm': 0.990960419178009, 'learning_rate': 2.545015368124339e-06, 'epoch': 0.6013707716117621}
{'loss': 0.2726, 'grad_norm': 0.9167947173118591, 'learning_rate': 2.4489902668404157e-06, 'epoch': 0.6102144594295822}
{'loss': 0.2786, 'grad_norm': 1.1041449308395386, 'learning_rate': 2.3538270787849687e-06, 'epoch': 0.6190581472474022}
{'loss': 0.2944, 'grad_norm': 0.9405151009559631, 'learning_rate': 2.2596038454908816e-06, 'epoch': 0.6279018350652222}
{'loss': 0.2774, 'grad_norm': 0.9262128472328186, 'learning_rate': 2.166397837651893e-06, 'epoch': 0.6367455228830422}
{'loss': 0.2788, 'grad_norm': 0.890510082244873, 'learning_rate': 2.074285491754356e-06, 'epoch': 0.6455892107008623}
{'loss': 0.2723, 'grad_norm': 0.9879206418991089, 'learning_rate': 1.9833423473931335e-06, 'epoch': 0.6544328985186822}
{'loss': 0.2816, 'grad_norm': 1.0805871486663818, 'learning_rate': 1.8936429853229876e-06, 'epoch': 0.6632765863365023}
{'loss': 0.2602, 'grad_norm': 0.9629775285720825, 'learning_rate': 1.805260966296322e-06, 'epoch': 0.6721202741543224}
{'loss': 0.2771, 'grad_norm': 0.8857959508895874, 'learning_rate': 1.7182687707373972e-06, 'epoch': 0.6809639619721424}
{'loss': 0.2771, 'grad_norm': 1.138800024986267, 'learning_rate': 1.6327377393024946e-06, 'epoch': 0.6898076497899625}
{'loss': 0.2647, 'grad_norm': 1.1130473613739014, 'learning_rate': 1.548738014374807e-06, 'epoch': 0.6986513376077824}
{'loss': 0.2613, 'grad_norm': 0.9066290259361267, 'learning_rate': 1.4663384825419832e-06, 'epoch': 0.7074950254256025}
{'loss': 0.2721, 'grad_norm': 0.9512818455696106, 'learning_rate': 1.385606718103542e-06, 'epoch': 0.7163387132434225}
{'loss': 0.2728, 'grad_norm': 0.8901134729385376, 'learning_rate': 1.3066089276544697e-06, 'epoch': 0.7251824010612425}
{'loss': 0.279, 'grad_norm': 0.8742507696151733, 'learning_rate': 1.2294098957904361e-06, 'epoch': 0.7340260888790626}
{'loss': 0.2663, 'grad_norm': 1.2175114154815674, 'learning_rate': 1.1540729319791744e-06, 'epoch': 0.7428697766968826}
{'loss': 0.292, 'grad_norm': 1.033434271812439, 'learning_rate': 1.0806598186415834e-06, 'epoch': 0.7517134645147027}
{'loss': 0.261, 'grad_norm': 1.014614224433899, 'learning_rate': 1.0092307604851286e-06, 'epoch': 0.7605571523325226}
{'loss': 0.272, 'grad_norm': 0.9225336313247681, 'learning_rate': 9.398443351311032e-07, 'epoch': 0.7694008401503427}
{'loss': 0.2667, 'grad_norm': 0.9231844544410706, 'learning_rate': 8.725574450762227e-07, 'epoch': 0.7782445279681627}
{'loss': 0.274, 'grad_norm': 0.8732618689537048, 'learning_rate': 8.074252710279637e-07, 'epoch': 0.7870882157859828}
{'loss': 0.2553, 'grad_norm': 0.8931591510772705, 'learning_rate': 7.445012266519095e-07, 'epoch': 0.7959319036038028}
{'loss': 0.2803, 'grad_norm': 1.1311593055725098, 'learning_rate': 6.838369147682128e-07, 'epoch': 0.8047755914216228}
{'loss': 0.2817, 'grad_norm': 1.0821009874343872, 'learning_rate': 6.254820850330908e-07, 'epoch': 0.8136192792394429}
{'loss': 0.2617, 'grad_norm': 1.021022081375122, 'learning_rate': 5.694845931400833e-07, 'epoch': 0.8224629670572629}
{'loss': 0.2708, 'grad_norm': 1.05521821975708, 'learning_rate': 5.158903615744918e-07, 'epoch': 0.8313066548750829}
{'loss': 0.2658, 'grad_norm': 0.9418681263923645, 'learning_rate': 4.647433419532222e-07, 'epoch': 0.8401503426929029}
{'loss': 0.2727, 'grad_norm': 0.9497372508049011, 'learning_rate': 4.160854789808948e-07, 'epoch': 0.848994030510723}
{'loss': 0.2637, 'grad_norm': 0.9321186542510986, 'learning_rate': 3.6995667605177846e-07, 'epoch': 0.857837718328543}
{'loss': 0.2629, 'grad_norm': 0.9347443580627441, 'learning_rate': 3.263947625257794e-07, 'epoch': 0.866681406146363}
{'loss': 0.2825, 'grad_norm': 1.0857013463974, 'learning_rate': 2.854354627052905e-07, 'epoch': 0.8755250939641831}
{'loss': 0.2635, 'grad_norm': 0.9204580187797546, 'learning_rate': 2.4711236653836837e-07, 'epoch': 0.8843687817820031}
{'loss': 0.2723, 'grad_norm': 1.1232959032058716, 'learning_rate': 2.1145690207225337e-07, 'epoch': 0.8932124695998231}
{'loss': 0.2756, 'grad_norm': 1.012824296951294, 'learning_rate': 1.784983096798174e-07, 'epoch': 0.9020561574176431}
{'loss': 0.277, 'grad_norm': 1.0992001295089722, 'learning_rate': 1.4826361808009125e-07, 'epoch': 0.9108998452354632}
{'loss': 0.2699, 'grad_norm': 1.1219851970672607, 'learning_rate': 1.207776221725183e-07, 'epoch': 0.9197435330532833}
{'loss': 0.2736, 'grad_norm': 1.0670188665390015, 'learning_rate': 9.606286270312936e-08, 'epoch': 0.9285872208711032}
{'loss': 0.2634, 'grad_norm': 0.9673406481742859, 'learning_rate': 7.41396077793004e-08, 'epoch': 0.9374309086889233}
{'loss': 0.2726, 'grad_norm': 0.9700331091880798, 'learning_rate': 5.5025836248262405e-08, 'epoch': 0.9462745965067433}
{'loss': 0.2703, 'grad_norm': 0.9480233788490295, 'learning_rate': 3.873722295298681e-08, 'epoch': 0.9551182843245634}
{'loss': 0.2699, 'grad_norm': 0.9037620425224304, 'learning_rate': 2.5287125877543058e-08, 'epoch': 0.9639619721423833}
{'loss': 0.274, 'grad_norm': 0.9887748956680298, 'learning_rate': 1.468657519246952e-08, 'epoch': 0.9728056599602034}
{'loss': 0.2643, 'grad_norm': 1.0152864456176758, 'learning_rate': 6.944264209136797e-09, 'epoch': 0.9816493477780235}
{'loss': 0.2633, 'grad_norm': 1.1392760276794434, 'learning_rate': 2.0665422505293795e-09, 'epoch': 0.9904930355958435}
{'loss': 0.2724, 'grad_norm': 1.0828975439071655, 'learning_rate': 5.740944428528349e-11, 'epoch': 0.9993367234136635}
{'train_runtime': 7081.7621, 'train_samples_per_second': 16.018, 'train_steps_per_second': 0.16, 'train_loss': 0.27898867487591206, 'epoch': 1.0}
saved ckpts/exp-05/final
